"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215,0.0974215
"SD",0.0974215,0.0974215,0.194843,0.292264,0.389686,0.487107,0.584529,0.68195,0.779372,0.876793,0.974215,1.07164,1.16906,1.26648,1.3639
"Expected_age",0.510856,1.53257,2.55428,3.57599,4.5977,5.61941,6.64112,7.66283,8.68455,9.70626,10.728,11.7497,12.7714,13.7931,14.8148
