"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00133615,0.00133615,0.00133615,0.00133615,0.00133615,0.00133615,0.00133615,0.00133615,0.00133615,0.00133615,0.00133616,0.00133719,0.00147621,0.0202658,0.105532
"SD",0.00133615,0.00133615,0.0026723,0.00400846,0.00534461,0.00668076,0.00801691,0.00935306,0.0106892,0.0120254,0.0133616,0.0147091,0.0177145,0.263455,1.47745
"Expected_age",0.00268661,1.0025,2.00256,3.00288,4.00346,5.00428,6.00536,7.00669,8.00827,9.01011,10.0122,11.0145,12.0171,13.02,14.0231
