"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692,0.095692
"SD",0.095692,0.095692,0.191384,0.287076,0.382768,0.47846,0.574152,0.669844,0.765536,0.861228,0.95692,1.05261,1.1483,1.244,1.33969
"Expected_age",0.498086,1.49426,2.49043,3.4866,4.48278,5.47895,6.47512,7.4713,8.46747,9.46364,10.4598,11.456,12.4522,13.4483,14.4445
