"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.212541,0.212541,0.132318,0.10754,0.0967897,0.0917988,0.089825,0.0897064,0.0908751,0.0930284,0.0959974,0.0996878,0.10405,0.109063,0.114727
"SD",0.212541,0.212541,0.264636,0.32262,0.387159,0.458994,0.53895,0.627945,0.727001,0.837255,0.959974,1.09657,1.2486,1.41782,1.60617
"Expected_age",0.504939,1.51482,2.52469,3.53457,4.54445,5.55432,6.5642,7.57408,8.58396,9.59383,10.6037,11.6136,12.6235,13.6333,14.6432
