"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017,0.139017
"SD",0.139017,0.139017,0.278033,0.41705,0.556067,0.695084,0.8341,0.973117,1.11213,1.25115,1.39017,1.52918,1.6682,1.80722,1.94623
"Expected_age",0.964435,1.81113,2.68205,3.57789,4.49937,5.44721,6.42218,7.42504,8.45661,9.51769,10.6091,11.7318,12.8866,14.0744,15.2963
