"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.152989,0.152989,0.128466,0.108048,0.0910482,0.0768943,0.0651099,0.0552982,0.047129,0.0403275,0.0346645,0.0299496,0.0260239,0.0227555,0.0200342
"SD",0.152989,0.152989,0.256932,0.324144,0.364193,0.384472,0.390659,0.387087,0.377032,0.362947,0.346645,0.329445,0.312287,0.295821,0.280478
"Expected_age",0.51156,1.53468,2.5578,3.58092,4.60404,5.62716,6.65028,7.67339,8.69651,9.71963,10.7428,11.7659,12.789,13.8121,14.8352
