"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707,0.0712707
"SD",0.0712707,0.0712707,0.142541,0.213812,0.285083,0.356353,0.427624,0.498895,0.570165,0.641436,0.712707,0.783978,0.855248,0.926519,0.99779
"Expected_age",-0.568751,0.759677,2.02569,3.23223,4.38208,5.47791,6.52225,7.51753,8.46605,9.37,10.2315,11.0525,11.8349,12.5806,13.2913
