"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.25797,0.25797,0.168638,0.14297,0.133699,0.131429,0.133086,0.13741,0.143828,0.152081,0.162075,0.173814,0.18737,0.202865,0.220465
"SD",0.25797,0.25797,0.337275,0.428911,0.534795,0.657144,0.798517,0.961871,1.15063,1.36873,1.62075,1.91195,2.24844,2.63724,3.0865
"Expected_age",0.506637,1.51991,2.53319,3.54646,4.55974,5.57301,6.58628,7.59956,8.61283,9.62611,10.6394,11.6527,12.6659,13.6792,14.6925
