"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.001,0.001,0.104212,0.108505,0.0979037,0.0857856,0.0749986,0.0659832,0.0585743,0.0524871,0.0474522,0.0432482,0.039701,0.0366766,0.0340724
"SD",0.001,0.001,0.208424,0.325516,0.391615,0.428928,0.449992,0.461882,0.468594,0.472383,0.474522,0.47573,0.476412,0.476796,0.477014
"Expected_age",0.543379,1.51805,2.50298,3.49826,4.50402,5.52036,6.54738,7.58521,8.63396,9.69374,10.7647,11.8469,12.9404,14.0455,15.1622
