"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887,0.06887
"SD",0.06887,0.06887,0.13774,0.20661,0.27548,0.34435,0.41322,0.48209,0.55096,0.61983,0.6887,0.75757,0.82644,0.89531,0.96418
"Expected_age",0.105039,1.11804,2.1359,3.15867,4.18634,5.21897,6.25655,7.29913,8.34671,9.39934,10.457,11.5198,12.5877,13.6607,14.7389
