"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.132986,0.132986,0.132986,0.132986,0.132986,0.132986,0.132986,0.132986,0.132986,0.132987,0.133182,0.190065,2.66606,2.93713,2.99985
"SD",0.132986,0.132986,0.265973,0.398959,0.531945,0.664932,0.797918,0.930904,1.06389,1.19688,1.33182,2.09071,31.9927,38.1827,41.998
"Expected_age",0.506243,1.51873,2.53121,3.5437,4.55618,5.56867,6.58115,7.59364,8.60612,9.61861,10.6311,11.6436,12.6561,13.6685,14.681
