"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.228009,0.228009,0.128974,0.0972641,0.0825134,0.0746615,0.0703677,0.0682122,0.0674973,0.0678473,0.0690493,0.0709801,0.073571,0.0767879,0.0806207
"SD",0.228009,0.228009,0.257948,0.291792,0.330054,0.373308,0.422206,0.477485,0.539978,0.610626,0.690493,0.780781,0.882852,0.998242,1.12869
"Expected_age",0.857333,1.6266,2.45602,3.35032,4.31456,5.35421,6.47518,7.68382,8.98698,10.3921,11.907,13.5405,15.3017,17.2007,19.2482
