"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.337489,0.337489,0.170378,0.115347,0.0886481,0.0736854,0.0651348,0.0610027,0.0607001,0.0644862,0.0733707,0.0892519,0.115258,0.156337,0.2202
"SD",0.337489,0.337489,0.340756,0.346041,0.354592,0.368427,0.390809,0.427019,0.485601,0.580376,0.733707,0.981771,1.3831,2.03238,3.0828
"Expected_age",0.238725,1.29594,2.31681,3.30258,4.25446,5.17363,6.06119,6.91824,7.74583,8.54497,9.31663,10.0618,10.7813,11.4761,12.147
