"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.223182,0.223182,0.171808,0.148044,0.137052,0.131967,0.129615,0.128527,0.128023,0.127791,0.127683,0.127633,0.12761,0.127599,0.127595
"SD",0.223182,0.223182,0.343616,0.444133,0.548207,0.659834,0.777689,0.899687,1.02419,1.15012,1.27683,1.40397,1.53132,1.65879,1.78632
"Expected_age",0.669599,1.67515,2.63738,3.55815,4.43925,5.28238,6.08918,6.86122,7.6,8.30694,8.98342,9.63076,10.2502,10.843,11.4102
