"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.107023,0.107023,0.0535113,0.0356742,0.0267556,0.0214045,0.0178371,0.0152889,0.0133778,0.0118914,0.0107028,0.00979984,0.0174363,1.04437,7.11934
"SD",0.107023,0.107023,0.107023,0.107023,0.107023,0.107023,0.107023,0.107023,0.107023,0.107023,0.107028,0.107798,0.209236,13.5768,99.6707
"Expected_age",1.11171,1.72532,2.41892,3.20292,4.08911,5.0908,6.22307,7.50291,8.94957,10.5848,12.4332,14.5225,16.8841,19.5535,22.5709
