"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00145457,0.00145457,0.000727283,0.000484856,0.000363642,0.000290914,0.000242429,0.000207802,0.000181852,0.000161769,0.000146189,0.000135826,0.000138977,0.000200333,0.000546882
"SD",0.00145457,0.00145457,0.00145457,0.00145457,0.00145457,0.00145457,0.00145458,0.00145461,0.00145482,0.00145593,0.00146189,0.00149408,0.00166773,0.00260433,0.00765635
"Expected_age",0.00298162,1.02563,2.0439,3.05782,4.06741,5.07269,6.07367,7.07037,8.06282,9.05102,10.035,11.0148,11.9904,12.9618,13.929
