"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476,0.154476
"SD",0.154476,0.154476,0.308953,0.463429,0.617906,0.772382,0.926859,1.08134,1.23581,1.39029,1.54476,1.69924,1.85372,2.00819,2.16267
"Expected_age",0.510083,1.53025,2.55041,3.57058,4.59075,5.61091,6.63108,7.65124,8.67141,9.69158,10.7117,11.7319,12.7521,13.7722,14.7924
