"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759,0.0695759
"SD",0.0695759,0.0695759,0.139152,0.208728,0.278303,0.347879,0.417455,0.487031,0.556607,0.626183,0.695759,0.765334,0.83491,0.904486,0.974062
"Expected_age",0.10097,1.11778,2.13799,3.16162,4.18868,5.21918,6.25313,7.29055,8.33144,9.37582,10.4237,11.4751,12.53,13.5885,14.6504
