"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044,0.115044
"SD",0.115044,0.115044,0.230089,0.345133,0.460178,0.575222,0.690267,0.805311,0.920356,1.0354,1.15044,1.26549,1.38053,1.49558,1.61062
"Expected_age",0.354276,1.40629,2.4561,3.5037,4.5491,5.59231,6.63333,7.67217,8.70882,9.7433,10.7756,11.8057,12.8337,13.8595,14.8832
