"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.210776,0.210776,0.179439,0.15836,0.141564,0.127558,0.115653,0.105422,0.0965634,0.0888464,0.0820888,0.0761434,0.0708893,0.0662266,0.0620719
"SD",0.210776,0.210776,0.358879,0.475081,0.566255,0.63779,0.693917,0.737955,0.772507,0.799617,0.820888,0.837577,0.850672,0.860946,0.869007
"Expected_age",0.835167,1.72617,2.63345,3.55728,4.49798,5.45586,6.43122,7.42439,8.43569,9.46546,10.514,11.5817,12.6689,13.776,14.9032
