"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.001,0.001,0.113021,0.109294,0.0934929,0.0789657,0.0673779,0.0583627,0.051309,0.0457052,0.0411743,0.0374474,0.0343336,0.0316954,0.0294326
"SD",0.001,0.001,0.226042,0.327883,0.373972,0.394829,0.404267,0.408539,0.410472,0.411347,0.411743,0.411922,0.412003,0.41204,0.412056
"Expected_age",0.511725,1.53518,2.55863,3.58208,4.60553,5.62898,6.65243,7.67588,8.69933,9.72278,10.7462,11.7697,12.7931,13.8166,14.84
