"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332,0.117332
"SD",0.117332,0.117332,0.234663,0.351995,0.469327,0.586659,0.70399,0.821322,0.938654,1.05599,1.17332,1.29065,1.40798,1.52531,1.64264
"Expected_age",0.365767,1.41969,2.4695,3.51521,4.55685,5.59441,6.62793,7.65742,8.68289,9.70435,10.7218,11.7353,12.7449,13.7505,14.7522
