"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0010009,0.0010009,0.000500449,0.000333633,0.000250229,0.000200206,0.000166974,0.000143971,0.000131396,0.000151911,0.000367013,0.00185923,0.0118948,0.0795256,0.537659
"SD",0.0010009,0.0010009,0.0010009,0.0010009,0.00100092,0.00100103,0.00100184,0.0010078,0.00105117,0.0013672,0.00367013,0.0204516,0.142737,1.03383,7.52723
"Expected_age",-0.0553681,1.00707,2.05793,3.09732,4.12539,5.14225,6.14803,7.14284,8.1268,9.10004,10.0627,11.0148,11.9566,12.888,13.8094
