"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.00100004,0.00100004,0.000516704,0.000381889,0.000380851,0.000558886,0.00117854,0.00306599,0.00873555,0.0258687,0.0781064,0.238711,0.736096,2.28614,7.14286
"SD",0.00100004,0.00100004,0.00103341,0.00114567,0.0015234,0.00279443,0.00707122,0.0214619,0.0698844,0.232818,0.781064,2.62582,8.83315,29.7198,100
"Expected_age",0.511108,1.53332,2.55554,3.57776,4.59997,5.62219,6.64441,7.66662,8.68884,9.71106,10.7333,11.7555,12.7777,13.7999,14.8221
