"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.110574,0.110574,0.171323,0.174374,0.165868,0.154523,0.142916,0.131929,0.121854,0.11275,0.10458,0.0972671,0.090726,0.0848702,0.079619
"SD",0.110574,0.110574,0.342647,0.523122,0.663472,0.772617,0.857495,0.923502,0.974834,1.01475,1.0458,1.06994,1.08871,1.10331,1.11467
"Expected_age",0.881181,1.83675,2.77999,3.71105,4.6301,5.53728,6.43276,7.31668,8.18919,9.05044,9.90057,10.7397,11.5681,12.3857,13.1928
