"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0235076,0.0235076,0.0869594,0.110302,0.118889,0.122048,0.123211,0.123638,0.123795,0.123853,0.123874,0.123882,0.123885,0.123886,0.123887
"SD",0.0235076,0.0235076,0.173919,0.330906,0.475557,0.610242,0.739263,0.865466,0.990363,1.11468,1.23874,1.36271,1.48662,1.61052,1.73441
"Expected_age",0.0695266,1.23386,2.37108,3.48182,4.56669,5.62631,6.66125,7.67209,8.65939,9.6237,10.5656,11.4855,12.384,13.2616,14.1187
