"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0927066,0.0927066,0.0989909,0.0982929,0.0960161,0.0932304,0.0902845,0.0873212,0.084407,0.0815744,0.0788395,0.0762095,0.0736868,0.071271,0.06896
"SD",0.0927066,0.0927066,0.197982,0.294879,0.384064,0.466152,0.541707,0.611249,0.675256,0.73417,0.788395,0.838304,0.884241,0.926523,0.96544
"Expected_age",0.425254,1.45739,2.48529,3.50895,4.5284,5.54365,6.55473,7.56164,8.56441,9.56305,10.5576,11.548,12.5344,13.5167,14.495
