"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214,0.0839214
"SD",0.0839214,0.0839214,0.167843,0.251764,0.335686,0.419607,0.503529,0.58745,0.671372,0.755293,0.839214,0.923136,1.00706,1.09098,1.1749
"Expected_age",0.27831,1.28174,2.3097,3.3628,4.44164,5.54686,6.6791,7.83903,9.02732,10.2447,11.4918,12.7694,14.0782,15.419,16.7926
