"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586,0.103586
"SD",0.103586,0.103586,0.207172,0.310758,0.414344,0.51793,0.621516,0.725102,0.828688,0.932274,1.03586,1.13945,1.24303,1.34662,1.4502
"Expected_age",0.307645,1.33788,2.37834,3.42912,4.49033,5.56206,6.64443,7.73753,8.84148,9.95638,11.0823,12.2195,13.3679,14.5277,15.699
