"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.141441,0.141441,0.141441,0.141441,0.141441,0.141441,0.141441,0.141441,0.141439,0.141432,0.141379,0.141016,0.138504,0.121132,0.0010017
"SD",0.141441,0.141441,0.282881,0.424322,0.565763,0.707203,0.848644,0.990084,1.13152,1.27289,1.41379,1.55118,1.66205,1.57471,0.0140238
"Expected_age",0.934632,1.77671,2.65058,3.55743,4.49852,5.47514,6.48863,7.54037,8.63182,9.76447,10.9399,12.1597,13.4255,14.7391,16.1023
