"","Age 0","Age 1","Age 2","Age 3","Age 4","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14"
"Reader",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"True_Age",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"CV",0.001,0.001,0.0137368,0.0222227,0.0311742,0.0421218,0.0563006,0.0751598,0.100615,0.1353,0.182882,0.248508,0.339427,0.465872,0.642323
"SD",0.001,0.001,0.0274736,0.0666682,0.124697,0.210609,0.337804,0.526118,0.804922,1.2177,1.82882,2.73359,4.07313,6.05634,8.99252
"Expected_age",-0.00315783,1.00345,2.02198,3.05259,4.09542,5.15062,6.21832,7.29868,8.39185,9.49798,10.6172,11.7497,12.8957,14.0552,15.2285
